experiment_id,mean_temperature,std_temperature,max_temperature,min_temperature,temperature_range,max_abs_jump,mean_abs_jump,mean_residual,mean_abs_residual,max_abs_residual,std_residual,residual_slope,average_cooling_rate,class_name
115,27.329479979752374,14.477980944419903,83.55055906996783,18.05158943337695,65.49896963659089,4.150450278558537,0.7674109505198331,-0.09172335570380886,0.28746398577077764,1.271571597091718,0.3619825355788571,0.00021043316532723343,-0.1077398253356623,normal
116,35.63983656144425,17.062885979589534,93.2208730614332,22.757739704851577,70.46313335658162,3.4257637816554194,0.7709351739178385,-0.019263520607108325,0.2502551646834127,0.7879893363412869,0.3114660494731363,-5.037403870654541e-05,-0.11512173529145625,normal
117,28.805854901577042,15.7753558357295,94.27719516738875,19.91480592733057,74.36238924005818,5.621023926054818,0.823017684590373,-0.004035060178667262,0.2452729450812242,0.8079287470937793,0.30158696476162783,-9.22550264513988e-05,-0.12296793337548172,normal
118,27.422401893726086,15.330534381148203,91.95262552750796,18.91817314740934,73.03445238009863,5.58863672413149,0.8307080240843401,0.032638161681622424,0.2544631242495822,1.02409949742648,0.33085361499475274,-8.177138047311475e-05,-0.12101818492370474,normal
119,27.31312342777928,14.41547882178666,83.89035916640469,18.5508994994877,65.339459666917,4.613730229461936,0.7007299145679655,-0.0059552806648981845,0.23540714267648769,0.7510005798586548,0.28712160415470833,0.00010621825995403247,-0.10779923551115048,normal
120,32.96630911124875,13.00161181292031,84.19876773009256,25.190172133794224,59.008595596298335,3.7924376786388905,0.5854797158138622,-0.002231687097283274,0.12542665113162613,0.4642748499135294,0.1557037657034535,7.939154113718134e-05,-0.09751975486469867,normal
121,31.06284004501424,15.616272805006657,83.59223295137873,19.46586863411245,64.12636431726628,3.4325224491714152,0.6891982574312949,-0.005139833573463657,0.2220020128090583,0.8133773559122766,0.28032555393995606,-0.0001392740021464232,-0.10648398672653236,normal
122,41.44445200104114,16.855508032777475,91.91102005013327,26.635974298321553,65.27504575181172,3.008295496131254,0.6072204831320069,0.031353688855639814,0.17902414059275076,0.5899147622512189,0.21834068164662976,-2.8398979608555628e-05,-0.1087917429196862,normal
123,34.12511528577921,13.688094854057448,85.05263914280827,25.36051825965069,59.692120883157585,3.4914186594452445,0.5940118120051205,-0.008437033872378963,0.14037352824871263,0.5122069443837773,0.17662399786512747,-0.00010194757578147281,-0.09906248185025873,normal
124,29.504244086496367,12.901637368630182,82.61865245767481,22.173956952938713,60.4446955047361,4.233588061642095,0.6408178797963449,-0.012658007070646276,0.18227178845952013,0.6390760772071999,0.22839896307414265,-6.980747046063028e-05,-0.10007981671050055,normal
125,32.20438523680346,15.814085816232781,88.25162635114003,20.77033844852634,67.4812879026137,3.664526999215184,0.8472718602474785,-0.04070101030846879,0.353897558112043,1.1986522437920755,0.44155814940081806,-1.9546600678258695e-05,-0.11136474312701655,normal
126,31.03161144026368,13.420354061866316,87.20840555103429,23.35296602374337,63.85543952729092,4.676134099757789,0.7672754123211848,-0.04660001536313706,0.26776576300960675,0.9656391783557083,0.3377193644117582,4.6557942006438404e-05,-0.1042513817346583,normal
127,35.15455961701454,15.539350818235338,85.93665008827303,23.35467718101258,62.58197290726045,2.951320939265912,0.6140986123487056,-0.02750931848247735,0.15034412674468875,0.5663067901618888,0.1818025306392675,-0.00010401063956437419,-0.10347396227048436,normal
128,32.62541864508372,16.497472502938173,83.24223246269001,18.506649042123776,64.73558342056623,2.916697774391345,0.7099046063713372,0.029049151957694842,0.2935514337907643,0.8683539251976917,0.3486398127560864,-0.00011199528054746575,-0.10554472761025338,normal
129,26.686052992215107,11.720054443952078,70.57106171181255,19.098004693411465,51.47305701840108,3.0395016606859713,0.5708562944743457,0.05364315313583319,0.1747175129333895,0.6371616740474302,0.21333809712947285,0.00014664767563696689,-0.08536180802490113,normal
130,26.839109920217826,14.210644482662055,84.63830969711336,18.751450091067905,65.88685960604545,4.540183646662101,0.6485273220834915,-0.0025472891359243728,0.15375022424634355,0.47516033198066054,0.18292124520568662,-5.897492464985307e-05,-0.10951778916191451,normal
131,29.634269901284423,12.261806142680197,80.86560617193706,23.015843491617865,57.849762680319195,4.204085201785858,0.5923929528400828,0.0018430351182705785,0.13758196809104042,0.43963577488499084,0.1662208284214284,-0.0001285527851047392,-0.09595934655498445,normal
132,26.11870092562382,12.062677684155819,73.98391016655013,18.89609407081239,55.08781609573774,3.761816109395596,0.5974521500571945,0.0005093290013388602,0.20246294841403378,0.6460155104635703,0.2501318751897778,0.00021936487022666042,-0.09155480471132496,normal
133,28.96318473032094,10.79983347370077,70.95330756659611,22.258880644847483,48.69442692174863,3.566248750705469,0.5707489544035828,0.02379738789292979,0.2138309172586713,0.7187805561460223,0.2699581051756752,0.00021185123488656732,-0.07984683797655248,normal
134,33.68204936516737,12.903791996486534,80.42307960451282,24.97867489036298,55.44440471414984,3.1973640614009184,0.6845555113249265,-0.016106098846009154,0.28625456331286087,1.1187701443671187,0.3618411940304199,0.00013757042318883036,-0.091847771515681,normal
135,30.688374319508842,13.153777041316856,84.88554414704421,23.52699551208536,61.35854863495885,4.275886609365898,0.5986107756537454,0.00504784087371599,0.12054584567737507,0.3722831925615253,0.1517163529470886,7.409402617215938e-05,-0.1019730010289718,normal
136,31.8784823337622,14.284574218297104,89.49534029061014,23.76102151235307,65.73431877825708,4.299560080855585,0.7180080312142743,-0.0157237085174142,0.20951216119789443,0.7751643122002889,0.26373907209527003,-2.7586999372922673e-05,-0.10895713344040191,normal
137,38.02582921189632,17.9457963114647,89.9180456560892,21.61448483517716,68.30356082091205,2.4336882921845273,0.7736590590003936,0.027709992203354097,0.2657241181961423,0.9139553031350189,0.33331612749812695,5.416808118487968e-05,-0.1131112812957753,normal
138,35.98369824858699,15.447867868074718,90.2539047782819,25.300086978798213,64.95381779948369,3.234081133215554,0.6963052424289046,0.042528665966005866,0.2402325101425299,0.784276360467242,0.29100909294713384,0.00029041013971879145,-0.10764019044247801,normal
139,30.65162569882869,11.072090750004866,77.61707853158909,24.472378549103983,53.14469998248511,4.439666207931651,0.5834178062618922,0.014083732723048447,0.17475630974582762,0.5438248527636915,0.21616312052055675,0.00013149836076439944,-0.08784143030614722,normal
140,29.489170086423552,11.583035420691646,77.20569856181353,22.685871020308525,54.51982754150501,4.066849666793232,0.6629151119029388,0.018178680070687885,0.2574336519566264,0.800601070405019,0.3025285857724394,0.00019831841238132918,-0.0890490736676588,normal
141,33.36957536666474,15.454638761144535,93.32568789053848,24.113831012932888,69.21185687760558,4.3602936394002825,0.6632058262763156,0.00466784350972745,0.12074910247929038,0.5016091573851682,0.15604675020993244,-0.00020453441160596785,-0.11511293129311378,normal
142,34.301880861315865,12.835713943767605,78.933300215022,25.221706738075955,53.71159347694605,3.1198255738259917,0.5379219903448311,0.014811040524054074,0.14775497023034703,0.4955083201245465,0.1883390192686473,8.038428000838906e-05,-0.08951932246157675,normal
143,29.12290907759681,11.234700910378182,75.8154852635973,22.721833753463606,53.09365151013369,3.792330538459751,0.604677515899754,0.029544281323538403,0.1947642327866264,0.6147307927974559,0.2414875183491526,-7.463337654951049e-05,-0.08816131704611162,normal
144,27.65390522559104,15.479370486603662,90.10676703728323,18.474473011327607,71.63229402595563,5.280954206554057,0.8617329154777316,0.0015082673898989467,0.2949968730780947,0.9818908671160607,0.3593069375584048,-0.00022944605506375926,-0.11834845152333427,normal
145,37.29289318122061,13.879453985969132,81.29354415039604,25.668928737621886,55.62461541277416,2.8574671165378476,0.7522882232647145,-0.05553992073094772,0.3226312780537444,1.1902855831613373,0.4077217876237414,-0.0001551649972916248,-0.09113435337631633,normal
146,34.29238859403484,14.277031728350611,92.84463601042204,26.2561869182605,66.58844909216154,4.708938138265026,0.7468220853519772,0.04651662792223356,0.2137522999391604,0.7294681754671579,0.25376498889676447,-2.704599284858621e-05,-0.11067198457174475,normal
147,27.473737671452827,13.204292325693546,83.25117934100165,20.291368570397477,62.959810770604165,4.633139097066774,0.5908823677846531,-0.009634811708806156,0.10445553691439476,0.43801147561244136,0.13189576836067982,0.00010589245500692391,-0.10412764228182428,normal
148,31.880227648069724,10.630007494022585,76.5203383163377,26.061344943933737,50.45899337240397,4.0596307904183675,0.5717253788965911,-0.002682126478319241,0.16680736272012636,0.5261307021553812,0.20423495948028955,6.388313213048877e-05,-0.08366155281018998,normal
149,34.471887929199006,15.135151762361192,90.5922040467303,24.797149692236435,65.79505435449387,3.9926037111397363,0.6676664629416287,0.0014704466560710454,0.1717543581992359,0.6202067873090371,0.21173256968036577,8.158857970098611e-05,-0.1086087194764977,normal
150,29.72469732110934,11.862329640483281,70.25854368188546,21.230245792400822,49.028297889484634,7.462303379013374,0.5638282268450536,-0.04470289925189654,0.1704420900628477,6.619044717862078,0.6168751811248987,0.00032612553098696953,-0.08146581921323884,single_outlier
151,33.216302092835505,15.408774331616085,88.92771163635634,23.152588531031544,65.7751231053248,5.963016568601734,0.8138276359700035,0.08174776223269202,0.2912082870179218,6.135028813303151,0.6331665414198143,0.00016276604119867452,-0.10941620084559707,single_outlier
152,40.67569402357472,15.135654366975158,84.71729611698318,27.030500280677092,57.68679583630609,7.858092987551668,0.7281803682377362,0.05980685346645334,0.29901423453937365,7.878876526510531,0.7693477246622658,0.0004461420438232789,-0.09496120580118053,single_outlier
153,34.803506843545726,15.452951948123522,91.08634946241774,24.53945440615524,66.5468950562625,7.080629988062029,0.8723605572430205,0.044814281808469116,0.29843871181864684,6.594248629139191,0.6735754326336796,0.00025984476043409163,-0.11000362508297949,single_outlier
154,33.578092107016204,10.474730669154539,70.60466363753167,26.2985128846419,44.30615075288977,7.519357597136725,0.5872459086919227,0.04904802621971662,0.21630051683766457,7.199263509598801,0.6828513418286377,-0.00026299974078600234,-0.0732164128120699,single_outlier
155,36.34410657779464,15.886537066141337,83.13705481804162,22.049100195284183,61.08795462275744,9.792955789146355,0.8275163171213297,-0.09771487011130815,0.4072584728251803,8.390359814681446,0.8656900689036259,0.00011987429492342849,-0.10181325770459573,single_outlier
156,28.427082731051748,10.749252224879669,71.45814830478501,14.537040153078438,56.92110815170658,8.705803386341186,0.7740136307915848,-0.07788903120292062,0.3201911691834178,8.214449397787186,0.8030701964893493,-0.00033974661508131925,-0.08205728377930192,single_outlier
157,33.0213059535736,12.569257119529672,86.60976711675589,25.66631121306169,60.9434559036942,8.761746871481037,0.9035584062249258,0.10270249798498944,0.3353942998999234,8.7602114847606,0.8547106505197453,0.0003135087692420188,-0.10036206918662859,single_outlier
158,33.17856338218649,15.11568477005824,87.54323044697877,20.793011281498224,66.75021916548054,3.8413879991687416,0.7635292863240916,-0.04191377950649543,0.23958555376605836,3.766644879388661,0.4368858861756711,-7.741473453322258e-05,-0.10685568674680003,single_outlier
159,31.659935567594882,12.872724234064053,73.26276144206233,21.613417722493345,51.64934371956898,5.044180211946699,0.6794556375486139,0.05882971233396435,0.29770504878161264,5.128460918244567,0.5601816825161064,-6.331932209002088e-06,-0.08516109810112397,single_outlier
160,30.304034466215292,15.393678705747094,90.22275258247772,21.13365179616684,69.08910078631088,7.880940981364024,0.7822274887000072,0.07075774616512584,0.175406259955679,7.829062857038927,0.7213883941825565,0.00011371836126308588,-0.11476500501639152,single_outlier
161,28.48978669968643,10.968246617592458,73.13353965860323,15.18831581987734,57.94522383872589,8.774061798362633,0.7930398725878977,-0.09316781354908292,0.3262869872959584,8.71150689157862,0.847416589901512,6.636800552770125e-05,-0.08353301182083982,single_outlier
162,32.38584967317591,14.771813687721155,75.60060810206379,13.022230306155222,62.578377795908565,8.226594507130422,0.7679632329026063,-0.07559446736481622,0.3124181659119293,8.172516835285307,0.8021389771209669,-0.0001512158380378433,-0.09292065184832915,single_outlier
163,36.26203690229847,15.414840469297866,92.82895550618667,25.916768660740143,66.91218684544653,6.5431430214995245,0.8342870047029576,0.05486151637794763,0.277898730501769,6.122047748072095,0.6219120613620731,4.0528382630417804e-05,-0.11077767363218809,single_outlier
164,38.93361495239798,12.890552843152514,76.2030065988463,21.453089036241984,54.74991756260432,6.941592278620941,0.6454079004682779,-0.062524682014692,0.2785849003108855,6.973408921746223,0.6898152301715542,-0.0002044886553857198,-0.08094012915644315,single_outlier
165,29.527915912878022,14.332710060025512,82.58995954155505,19.9298280288035,62.66013151275155,8.356549906238357,0.8847827001196713,0.05766174664185204,0.32905926889852255,7.836583425447767,0.7835886046837081,0.000504031544622978,-0.10355106421315619,single_outlier
166,33.04673914714509,15.80104055235787,94.29358097648615,23.2193498548157,71.07423112167045,8.022675446181292,0.9915869096282883,0.10111149492751023,0.35615583418894875,7.776548433192492,0.7894613159399366,-0.00018091880649627446,-0.1175850157323061,single_outlier
167,43.62050774325172,16.598016980091728,90.48675456832598,28.423535124241035,62.06321944408494,6.331644714140445,0.6922368560090573,-0.03784870782758793,0.24874978172023757,6.16976783009666,0.6131360743468297,0.00016973702104463125,-0.10311899383431289,single_outlier
168,26.715849290968098,13.043761754967756,81.99394198003638,19.28255735256647,62.71138462746991,5.333860905236975,0.8314092151408753,0.07496536106310048,0.2872940438375651,4.905088198822227,0.5351847014853791,-0.00020679123379991525,-0.10277399531646168,single_outlier
169,31.858796899790757,11.74391612038906,77.19664596170055,20.492313091605524,56.70433287009503,4.741438313451475,0.7705691043247356,0.004024615298644571,0.2979684193801059,4.629953622304242,0.5353618473191305,-0.00010272463595734534,-0.08718162600816541,single_outlier
170,31.268729577678588,12.269224309761611,80.52271825355751,16.501291861553145,64.02142639200437,8.293753595696227,0.9402489654196573,-0.05366199072890269,0.40346803513432816,8.193165679874923,0.8540112140917948,-0.00030625524670012893,-0.09421943248101111,single_outlier
171,40.71077843390116,19.335430142448597,95.01589134474423,22.542025263843936,72.4738660809003,8.45549516163905,0.7616027613482031,0.07902416000242607,0.18979284374683927,8.02160963085364,0.7417499262943497,0.00027885271172273945,-0.12064725361066697,single_outlier
172,36.51131590293871,12.562591480146603,76.79683181423965,25.610779669578733,51.18605214466092,4.548021871501859,0.6967326770992615,0.01863397441451838,0.3044206271347902,4.136182881166022,0.5180606403643703,-0.0002855105724932819,-0.08422388704291742,single_outlier
173,29.65245992191904,14.484040808347263,84.49919775755524,13.125424030538378,71.37377372701685,8.8854910269761,0.9062630591102339,-0.10056023274611102,0.3506757533700034,8.514539147549725,0.8415689380606539,-0.0002191322551234112,-0.10619294437544073,single_outlier
174,34.02457444734711,15.096244471006148,81.34681865587632,21.88310518546995,59.46371347040637,4.982134450528427,0.5646481150833916,0.008642116483723686,0.1236830986772448,3.849870551479256,0.3710418422497536,-0.00022391004580264495,-0.09910618911734395,single_outlier
175,32.407298433638964,14.441708960948016,86.08516457254242,23.0177998094076,63.067364763134826,6.236817730261414,0.7244852883794028,-0.06641406693030052,0.24135923577401278,4.788516201531806,0.49923917382435457,0.0003312090656956259,-0.10409719738067773,single_outlier
176,35.60610964465925,14.56502455033984,87.2636620941015,19.477955824353497,67.785706269748,7.309657108085215,0.7507382436548674,-0.024347631526644466,0.22493529319933767,7.011710989609973,0.6710230508940322,-0.00035071111990466505,-0.10192751226011691,single_outlier
177,35.437037003024585,17.85630216526528,94.38263207061392,21.98238218272897,72.40024988788495,8.834207211432485,0.8567412529905385,0.05195237724681578,0.2589615972742763,8.583639657207023,0.8141608529499378,0.0003753031353690142,-0.12025922255755284,single_outlier
178,32.57665170042673,16.284930868602082,88.10114451938838,15.93558944903078,72.1655550703576,7.5104483966214755,0.825758578593612,-0.05063464722296451,0.3104475083113353,7.1000275222545906,0.717164767409669,4.3765658179022296e-05,-0.11174913070693307,single_outlier
179,27.701606508772958,15.42210511101731,88.80359395939348,12.542598286949888,76.2609956724436,6.788781180502761,0.7703517994567917,-0.08476007449173197,0.18827678060405664,6.765610182396591,0.6304463062198371,-0.0001653735855742692,-0.11620137062905796,single_outlier
180,32.89438625615601,15.142355289850773,89.54541534489358,23.400550348591043,66.14486499630254,4.152414766981657,0.6865009000666792,0.040785788189352475,0.15357029963736285,4.043137973480253,0.3953928074754567,4.658054941993859e-05,-0.11024144166050424,single_outlier
181,31.09077712971159,16.48380561669145,89.47938779842158,19.709234042661603,69.77015375575998,9.699634939863621,0.8654584955712835,0.0934083680063382,0.26489260518673086,8.576848737574949,0.8137200756649506,-0.000411432673711947,-0.11572788111524814,single_outlier
182,34.06522724503484,17.454179288205175,89.68001001962986,20.18411106103271,69.49589895859715,7.292907455801391,0.781498621087845,0.08145564436386613,0.23221237505249515,7.059071100242463,0.6710207220077982,-8.224908251753478e-05,-0.11539969113762005,single_outlier
183,33.400594574303874,13.982282658941813,80.54551950331943,23.169657891557772,57.37586161176165,7.818840534212548,0.8544080590630174,0.003944432324836217,0.3731368919243081,7.7532085040944665,0.7959854283686143,0.00044271503050785237,-0.09472165338674614,single_outlier
184,33.83393015706885,16.040510005746576,94.93410351738947,23.587996860315076,71.3461066570744,6.540805451167078,0.8901003626867905,0.03999199212656828,0.3107611129090818,6.415748883332004,0.6616765043392249,9.420751223309694e-05,-0.11763092598926041,single_outlier
185,25.551549056830183,12.879525692592052,79.44942075562413,18.488895464443974,60.96052529118016,6.116799607970499,0.6910558223042945,0.050278919631266426,0.16920455855686095,5.74497014219892,0.5429421930182904,-0.00012835329517131358,-0.10086728658578516,single_outlier
186,34.29939802371703,18.89614375074988,94.3698202446088,19.46308172206324,74.90673852254557,5.809513011929397,0.8867360928894075,0.05183986210925419,0.31550506594272043,5.436690776452391,0.5995575097790106,0.0001120918207890159,-0.12435712361219241,single_outlier
187,32.576946445675325,11.073889030501233,74.20195677154935,25.18461599073759,49.01734078081176,7.476831068803385,0.6759705338170412,-0.028876580511106226,0.3090994734089631,6.232084733843664,0.6430325877307095,0.0004789216965653784,-0.08074595898373262,single_outlier
188,35.71523417190535,15.37916431133861,92.87470753764391,25.68326627122058,67.19144126642334,8.719731015811838,0.8506093184581017,0.06835391446475308,0.3086276446957623,6.8898268184709295,0.6965878140372707,-1.833859217677633e-05,-0.11155056803105583,single_outlier
189,28.6921110780881,13.514061434268713,80.92602058317239,20.53024416961313,60.39577641355926,5.988330973068777,0.7005864207728403,0.02823835169002746,0.18862859557619363,5.521145793431426,0.532626551273113,0.00029151216153870695,-0.10026171473768819,single_outlier
190,30.754114074386013,14.67423953178002,87.64778644734443,16.17446016479363,71.4733262825508,8.942728116804439,0.8603898057820151,-0.08751832507317597,0.27800669468397793,9.130606739582422,0.8615232249452122,0.00010440953536888559,-0.10882164083745074,single_outlier
191,36.09438174907055,17.915090148519422,87.01889746346622,19.674753492371305,67.34414397109491,5.9992878535921506,0.6663057637165439,-0.027855794981501966,0.18178793097558216,4.762647492398621,0.4677621956024889,0.0001394691699446966,-0.11180944087035811,single_outlier
192,32.20360111793445,17.461630551487065,93.89113605009668,20.217468467814093,73.67366758228258,6.327124992810877,0.7760943601007995,0.05775350495251812,0.17958402924141262,5.9861452690398025,0.5635074175853391,-0.00010049714914689431,-0.12278944597047096,single_outlier
193,29.87668605005046,10.134395674571628,72.41873818369999,17.813237783795977,54.60550039990401,8.070136487063845,0.6450612800566442,-0.053319874102087356,0.19599469367171152,7.932346666807238,0.7389776263047805,0.0001551887988334054,-0.07944002844652807,single_outlier
194,34.44895056589632,16.369917017940097,81.96922326231521,19.249873322865785,62.71934993944943,5.893341273461704,0.8062230740524219,0.0832045077364024,0.3550389934530208,5.549145396940116,0.6326693181914591,-8.835159567611502e-05,-0.10453224989908239,single_outlier
195,34.40501797017302,17.537374823757453,92.75516403742736,20.91618056452593,71.83898347290143,4.033031558728894,0.8424852896691831,0.0662998630455561,0.3053736187485677,3.4915547301925436,0.472437719305643,-0.00018471469079536486,-0.11852582155882907,single_outlier
196,27.931014525259695,13.322826215458287,83.73869673931164,15.258260468511368,68.48043627080027,8.405014784739238,0.7830604473865802,-0.07865071655937068,0.22952124007896896,8.215273340581229,0.7691009716897795,0.00022829646142348602,-0.10421433976584923,single_outlier
197,37.593762637662884,16.114014918725545,86.12895995064264,23.730866819479033,62.398093131163606,5.026307961134574,0.6526357648209884,0.03126249501266002,0.18043490610628424,4.992093047323554,0.48695096820529865,0.0003668356723833976,-0.10399682188527268,single_outlier
198,35.78474506726894,15.242328417425723,93.57092518365116,26.13526586468646,67.4356593189647,7.9851695984004785,0.7940207954003652,0.049059010322700394,0.2188785891541036,7.79559041403564,0.7346940928096691,0.00044446925057534456,-0.11162640662825069,single_outlier
199,29.475973770311256,10.994047656620998,73.21223761200902,17.630643466906402,55.58159414510261,6.356875854963089,0.6397719326456778,-0.06272897251438463,0.1835326716961007,6.092782028799434,0.5778412364476642,-7.924606204693043e-05,-0.083313498043468,single_outlier
200,28.151044110843557,16.10025869043583,90.08520633361624,10.4460298216331,79.63917651198314,9.011690494634749,0.9293287971620637,-0.05087010126116142,0.3123732487761189,8.837912956626301,0.8532260193456667,-0.00030519212099434164,-0.11950403534585156,single_outlier
201,38.40792174545581,12.649648372119636,73.38493953237793,26.45259054232681,46.93234899005112,6.773277361130745,0.6754172004234316,-0.028497739328537733,0.34486567209217467,5.8535187953501975,0.6434626023710708,5.17577294113713e-05,-0.07822058165008519,single_outlier
202,32.01179736820571,16.418781482955957,91.89750676849212,20.881413934666497,71.01609283382562,10.339022961213537,0.8889347390033089,-0.08168424497468947,0.3389531731166401,8.916994317015494,0.8690474935051046,0.0005838442903818049,-0.1172956666797863,single_outlier
203,36.5466889255194,13.72797364156616,80.18064092198202,23.950353959915844,56.230286962066174,5.26661848379322,0.6957570146325155,-0.04331130633146629,0.2848040911293824,5.159880230880599,0.5471255484323915,-0.00013366049660780584,-0.09091289544649311,single_outlier
204,25.602629977761506,14.32312412937678,85.78933914273334,17.34704202916271,68.44229711357063,5.408646721294801,0.8398130369427345,0.027946450259076626,0.2848556181129169,4.179168357838165,0.4936742393755753,-0.0004785037030084189,-0.11244257547655906,single_outlier
205,32.96035568830957,13.414478574736139,86.39237956747364,18.529799029993804,67.86258053747983,7.154583765948342,0.705306987705255,-0.0489512396265926,0.17969197894250213,7.203821488634308,0.6697732883753973,-0.00013991821884778652,-0.10099986868983173,single_outlier
206,33.725669119551796,11.834403175400377,77.54289738509874,20.496504299614056,57.04639308548468,6.3452117932173735,0.7299362665078468,-0.012739090487654463,0.29132282221863004,6.242488837871175,0.635815807347121,-0.00042257449070210937,-0.0847025943946778,single_outlier
207,25.933874433036515,14.033899419152023,83.65710632899756,12.938915033477349,70.71819129552021,6.423398225996538,0.9278265317320132,-0.12286394088266683,0.36719744236570795,6.220460884168558,0.6820563339853681,-0.00017239975325619188,-0.10800128648338204,single_outlier
208,35.98765899416423,16.96337059466245,92.55751529904128,23.189394999214347,69.36812029982694,4.622397493027719,0.7694309451316209,0.05990728178707927,0.23092427586135922,4.680027613027651,0.47922791832580813,0.00013282551460173334,-0.1152586801549636,single_outlier
209,32.24337048920566,12.098811705288714,81.10365141699269,25.022913651602156,56.08073776539054,7.522423952426358,0.8391357773850957,0.08148876597082251,0.31920705354262163,7.470505427432698,0.7472860341922607,0.0003103913644767959,-0.09244477176058626,single_outlier
210,38.409019632574115,17.984902323816463,91.147422150373,22.22845837064834,68.91896377972466,8.134258008029594,0.7306902071719151,0.05019023443731708,0.1787589327739749,8.106393569027993,0.7478878066879177,7.611537369137018e-05,-0.11486493963287443,single_outlier
211,34.03924704168331,12.08478977060358,74.88482024045425,21.400855380614637,53.48396485983961,4.127212993971124,0.5643606773373182,-0.03343024576273843,0.1709254176670996,4.277792293156271,0.4227158339192617,-0.00028220616083840007,-0.0827174374735011,single_outlier
212,25.348435016439907,11.804486915128665,74.62094225270855,15.619898560267774,59.001043692440774,5.008131587316669,0.6634263783917651,-0.04458302184946911,0.20636419118407037,4.056690993433584,0.42490766420471165,3.554181908446101e-05,-0.09264128231827773,single_outlier
213,33.13461647185938,15.88743969598977,84.82765717743146,21.136656581149765,63.6910005962817,10.011694373162683,0.7283431056115889,0.08531811123129511,0.20559241650790713,8.803927666921517,0.8120184351703329,-0.0003576343159249252,-0.10558410661392614,single_outlier
214,32.24633808668463,14.303245496763145,79.17354669795972,21.549353451685626,57.624193246274096,4.311616687358242,0.6178468393987026,-0.04538817961041058,0.16578382012676798,4.078796752148545,0.4036058549531443,0.00019202009954856443,-0.09566269039040064,single_outlier
215,29.148804208871553,16.900652372770782,90.74858539625784,17.93575867979834,72.8128267164595,9.257001544853956,0.9828253870169407,-0.0956006443506752,0.3595262808340631,8.641512160400715,0.8557498085042452,4.149438752804771e-05,-0.12024256076688657,single_outlier
216,35.29109092524572,15.907711745301908,89.09427041464303,23.7268556422282,65.36741477241483,8.525848997643426,0.7428297054308014,0.03822968580881122,0.2077309049785362,8.536352933731713,0.7926138056355143,3.8454144834224334e-05,-0.10816449063673905,single_outlier
217,31.653827696028266,15.685169113314386,92.07157972368508,18.410922046511917,73.66065767717316,4.521102755760296,0.8568840787607809,0.003222738438992179,0.28355133227229107,4.154108659452092,0.4827839865478174,-0.00022085825647128558,-0.11537827622283164,single_outlier
218,30.275457551096018,13.154005274376054,80.70652365114447,21.8462016839104,58.860321967234064,6.332497599449198,0.7521260311453939,0.06777677064059344,0.2758439823224956,5.747617065650196,0.5912934777801819,-0.00037362094759044146,-0.09667281118801656,single_outlier
219,27.71106392955078,13.416634519329124,76.31441180616875,17.973781675110256,58.34063013105849,6.425080898640662,0.8310876917660149,0.08121835644164369,0.3505637353429609,6.2091065084722565,0.6754181472359573,0.00037515248105178756,-0.09503002997406292,single_outlier
220,36.11169730800495,15.03853305152053,92.0173400663464,25.98444532651712,66.03289473982929,7.216476960918396,0.8847595397589461,0.05928218444955438,0.34125846517882286,7.031416719809737,0.7310779417248578,0.0005695080521450901,-0.1086717102116351,single_outlier
221,34.97271381162302,15.891565472290466,87.44375752996905,23.05292993246596,64.39082759750309,8.236860759437409,0.745064846658327,0.09174788713076659,0.223587184438814,8.204263325335397,0.76425260758405,-3.886524164284278e-05,-0.10688741555355115,single_outlier
222,31.156461866366268,10.911735468950411,73.19041609450854,24.309525495494167,48.880890599014364,7.960226023397354,0.6798985016395452,0.05483456927731297,0.2692507434365603,8.077359249528271,0.7727573272950683,5.313871558118788e-05,-0.08097945321004196,single_outlier
223,31.68096771318757,12.880602719074352,81.24305775194559,23.60110809040043,57.641949661545155,3.834461299880573,0.7795541888208978,0.06497209444430176,0.29779439318499906,4.024886444799574,0.5048723866806393,3.7809900338188874e-05,-0.09466108206490426,single_outlier
224,37.05242197086023,13.567894037601524,75.32061200713831,24.251478071514494,51.06913393562381,4.691240353671041,0.62907700481028,0.03815894440690535,0.2593582573517751,4.040203174846866,0.45969358302150953,-0.0001337986903978587,-0.08418902731196365,single_outlier
225,25.255241937560655,10.861189289391236,70.56024090603192,19.13216765305234,51.42807325297959,4.824330255910635,0.6581827388014544,0.04601793144494137,0.21249215756558112,4.738827726276899,0.48232896740545345,0.0003197269202686625,-0.08437202812845622,single_outlier
226,31.448244791484896,14.204532813585017,84.93469893235377,22.319208481108777,62.615490451244995,4.324621305348632,0.806333074784762,0.08718158906952957,0.32167128934250294,4.501813841990803,0.5390269357878934,0.0002575425694243913,-0.10316409621956688,single_outlier
227,38.98149842303802,17.303520525296346,89.55099272030687,18.09591996620126,71.4550727541056,7.998380148184708,0.7670627877022632,-0.07379758195942135,0.24007531531643364,7.842669454746783,0.7414140839469603,-0.000239171214007667,-0.10901389595331185,single_outlier
228,30.740696190028316,13.22926886292327,79.99091743723267,15.628111219010304,64.36280621822236,7.323910970044686,0.700188778030966,-0.045853398129460377,0.21915035935346192,7.1885333800463265,0.6814548188170773,-0.0004417107100752342,-0.09541209203254454,single_outlier
229,30.337222086720743,12.769656845301805,74.06654220813297,20.967487735297524,53.09905447283545,4.822510119805209,0.708964327721154,-0.05200848596884825,0.30105082905337055,4.321771051905856,0.5103042800500068,-9.15185210098636e-06,-0.08805503800832759,single_outlier
